,u,v,maxspeed,length,s_lat,s_lng,e_lat,e_lng
21016,7048,7049,45.0,88.198,-122.424327,37.7438481,-122.424403,37.744639
21017,7048,8699,45.0,140.394,-122.424327,37.7438481,-122.422735,37.7439448
21018,7049,1082,45.0,13.087,-122.424403,37.744639,-122.4245515,37.7446311
21019,7049,7046,45.0,88.789,-122.424403,37.744639,-122.4244795,37.7454352
21020,7049,5002,45.0,173.204,-122.424403,37.744639,-122.422439,37.744759
21021,7050,1084,45.0,13.313,-122.4242479,37.7430377,-122.424399,37.7430301
21022,7050,7048,45.0,90.381,-122.4242479,37.7430377,-122.424327,37.7438481
21023,7050,4892,45.0,105.522,-122.4242479,37.7430377,-122.4230517,37.743114
21024,7051,7372,45.0,8.33,-122.4245422,37.7697448,-122.4246367,37.7697392
21025,7051,9155,45.0,112.708,-122.4245422,37.7697448,-122.4247604,37.7707177
21026,7051,808,45.0,63.543000000000006,-122.4245422,37.7697448,-122.4238213,37.7697876
21027,7052,2549,45.0,69.751,-122.4243652,37.7680173,-122.4244327,37.7686423
21028,7052,2812,45.0,188.895,-122.4243652,37.7680173,-122.4222223,37.768145
21029,7053,7375,45.0,8.331,-122.4242153,37.7664084,-122.4243097,37.7664017
21030,7053,6643,45.0,103.928,-122.4242153,37.7664084,-122.4243025,37.7673405
21031,7054,7376,45.0,8.341,-122.4240522,37.7647936,-122.4241467,37.7647868
21032,7054,7053,45.0,180.13000000000002,-122.4240522,37.7647936,-122.4242153,37.7664084
21033,7054,4742,45.0,82.164,-122.4240522,37.7647936,-122.4231196,37.7648432
21034,7055,3532,45.0,8.593,-122.42391,37.763168,-122.4240075,37.7631625
21035,7055,2468,45.0,89.702,-122.42391,37.763168,-122.4239836,37.7639726
21036,7055,3531,45.0,72.206,-122.42391,37.763168,-122.4230912,37.7632197
21037,7056,3700,45.0,8.333,-122.4237433,37.7615706,-122.4238377,37.7615638
21038,7056,7055,45.0,178.22699999999998,-122.4237433,37.7615706,-122.42391,37.763168
21039,7056,4207,45.0,69.489,-122.4237433,37.7615706,-122.422955,37.761617
21040,7057,974,45.0,8.04,-122.4235989,37.7599724,-122.42369,37.759966
21041,7057,7056,45.0,178.165,-122.4235989,37.7599724,-122.4237433,37.7615706
21042,7057,973,45.0,63.447,-122.4235989,37.7599724,-122.422879,37.760013
21043,7058,3701,45.0,8.332,-122.4234451,37.758373,-122.4235396,37.7583673
21044,7058,7057,45.0,178.35899999999998,-122.4234451,37.758373,-122.4235989,37.7599724
21045,7058,9805,45.0,185.6,-122.4234451,37.758373,-122.42134,37.7585002
21046,7059,3702,45.0,88.571,-122.4232831,37.7567759,-122.4233586,37.7575702
21047,7059,9803,45.0,185.165,-122.4232831,37.7567759,-122.421183,37.7569029
21048,7060,3703,45.0,89.046,-122.4231381,37.7551725,-122.423215,37.755971
21049,7060,3704,45.0,7.521,-122.4231381,37.7551725,-122.4232234,37.7551674
21050,7060,4984,45.0,150.099,-122.4231381,37.7551725,-122.4214357,37.755275
21051,7061,3705,45.0,89.601,-122.422985,37.7535715,-122.423062,37.754375
21052,7061,3706,45.0,7.534,-122.422985,37.7535715,-122.4230705,37.7535669
21053,7061,4986,45.0,129.214,-122.422985,37.7535715,-122.4215193,37.7536576
21054,7062,3298,45.0,87.695,-122.4228345,37.7519806,-122.4228992,37.7527676
21055,7062,3707,45.0,8.156,-122.4228345,37.7519806,-122.422927,37.751975
21056,7062,3998,45.0,109.22,-122.4228345,37.7519806,-122.4215958,37.7520551
21057,7063,477,45.0,8.642,-122.4226776,37.7503816,-122.4227756,37.7503756
21058,7063,476,45.0,109.252,-122.4226776,37.7503816,-122.4214386,37.7504566
21059,7063,7062,45.0,178.335,-122.4226776,37.7503816,-122.4228345,37.7519806
21060,7064,3708,45.0,8.818,-122.422522,37.7487755,-122.422622,37.7487695
21061,7064,8830,45.0,109.162,-122.422522,37.7487755,-122.421284,37.74885
21062,7064,7063,45.0,179.115,-122.422522,37.7487755,-122.4226776,37.7503816
21063,7065,8818,65.0,8.75,-122.4224523,37.7480915,-122.4225503,37.7480778
21064,7065,7064,45.0,76.304,-122.4224523,37.7480915,-122.422522,37.7487755
21065,7066,3709,45.0,10.3,-122.422332,37.747187,-122.4224487,37.7471789
21066,7066,5003,45.0,172.428,-122.422332,37.747187,-122.4217265,37.7464187
21067,7066,3711,65.0,84.848,-122.422332,37.747187,-122.4224187,37.7479469
21068,7067,8261,65.0,72.34,-122.4236729,37.7717697,-122.4242554,37.7713101
21069,7068,1477,45.0,96.84,-122.4672688,37.7620711,-122.4662023,37.7621837
21070,7068,6189,45.0,200.46300000000002,-122.4672688,37.7620711,-122.4671462,37.7602709
21071,7068,9463,45.0,7.306,-122.4672688,37.7620711,-122.4672734,37.7621367
21072,7069,6513,45.0,200.554,-122.468339,37.7620244,-122.4682138,37.7602235
21073,7069,9464,45.0,7.272,-122.468339,37.7620244,-122.4683435,37.7620897
21074,7069,7068,45.0,94.221,-122.468339,37.7620244,-122.4672688,37.7620711
21075,7070,9465,45.0,7.261,-122.469411,37.7619775,-122.4694155,37.7620427
21076,7070,7069,45.0,94.38,-122.469411,37.7619775,-122.468339,37.7620244
21077,7070,49,45.0,200.59,-122.469411,37.7619775,-122.4692852,37.7601763
21078,7071,7070,45.0,94.22,-122.4704812,37.7619309,-122.469411,37.7619775
21079,7071,5349,45.0,200.67600000000002,-122.4704812,37.7619309,-122.4703559,37.7601289
21080,7071,9466,45.0,7.215999999999999,-122.4704812,37.7619309,-122.4704857,37.7619957
21081,7072,5755,45.0,200.703,-122.4715497,37.761884,-122.4714257,37.7600817
21082,7072,9467,45.0,7.215,-122.4715497,37.761884,-122.4715539,37.7619488
21083,7072,7071,45.0,94.07300000000001,-122.4715497,37.761884,-122.4704812,37.7619309
21084,7073,8942,45.0,200.785,-122.4726758,37.761835,-122.4725487,37.7600321
21085,7073,7072,45.0,99.141,-122.4726758,37.761835,-122.4715497,37.761884
21086,7074,9469,45.0,7.093,-122.4748689,37.7617394,-122.4748733,37.7618031
21087,7074,7174,45.0,94.256,-122.4748689,37.7617394,-122.4737983,37.7617861
21088,7074,4638,45.0,200.923,-122.4748689,37.7617394,-122.474743,37.7599352
21089,7075,7074,45.0,94.25399999999999,-122.4759399,37.7616994,-122.4748689,37.7617394
21090,7075,5425,45.0,201.727,-122.4759399,37.7616994,-122.475813,37.759888
21091,7075,9468,45.0,6.317,-122.4759399,37.7616994,-122.4759444,37.7617561
21092,7076,6220,45.0,16.281,-122.4724494,37.7216192,-122.4722735,37.7216648
21093,7076,6226,45.0,17.252,-122.4724494,37.7216192,-122.472635,37.721569
21094,7076,3953,65.0,343.188,-122.4724494,37.7216192,-122.4726145,37.7185356
21095,7077,1939,45.0,17.373,-122.4721718,37.7268216,-122.4723691,37.7268292
21096,7077,1940,45.0,15.312,-122.4721718,37.7268216,-122.4719979,37.7268149
21097,7077,7076,65.0,578.9970000000001,-122.4721718,37.7268216,-122.4724494,37.7216192
21098,7078,7703,65.0,16.688,-122.4572452,37.7100367,-122.457058,37.710061
21099,7078,8712,65.0,30.971,-122.4572452,37.7100367,-122.4574731,37.7098244
21100,7079,9059,45.0,115.522,-122.4604457,37.7102577,-122.4614226,37.7108124
21101,7079,7700,45.0,215.863,-122.4604457,37.7102577,-122.4580433,37.7100159
21102,7080,2948,45.0,51.785000000000004,-122.4631121,37.7112393,-122.4625314,37.7112152
21103,7080,8338,45.0,247.89100000000002,-122.4631121,37.7112393,-122.4605572,37.7103102
21104,7081,7603,45.0,59.245000000000005,-122.4634854,37.7113604,-122.4634875,37.7108276
21105,7081,7080,45.0,35.492999999999995,-122.4634854,37.7113604,-122.4631121,37.7112393
21106,7082,7602,45.0,10.342,-122.4652895,37.7117149,-122.4652905,37.7118079
21107,7082,2717,45.0,110.92,-122.4652895,37.7117149,-122.4652805,37.7107174
21108,7082,7081,45.0,164.17,-122.4652895,37.7117149,-122.4634854,37.7113604
21109,7083,1462,45.0,12.443,-122.4669896,37.7114665,-122.4670505,37.7115675
21110,7083,3010,45.0,114.13700000000001,-122.4669896,37.7114665,-122.4661975,37.7106737
21111,7083,2957,45.0,73.78299999999999,-122.4669896,37.7114665,-122.4661907,37.7116629
21112,7084,2931,65.0,17.613,-122.4311548,37.7305422,-122.4309651,37.730593
21113,7085,2326,45.0,10.955,-122.4333091,37.7297662,-122.4333789,37.7298478
21114,7085,7084,65.0,209.637,-122.4333091,37.7297662,-122.4311548,37.7305422
21115,7085,2327,45.0,100.36099999999999,-122.4333091,37.7297662,-122.4323462,37.7292836
21116,7086,2933,45.0,10.453,-122.4339193,37.7292782,-122.4339985,37.7293483
21117,7086,6338,45.0,218.214,-122.4339193,37.7292782,-122.43181,37.7282452
21118,7086,7085,65.0,76.49199999999999,-122.4339193,37.7292782,-122.4333091,37.7297662
21119,7087,2934,45.0,9.18,-122.4344462,37.728708,-122.434538,37.7287473
21120,7087,3814,45.0,212.579,-122.4344462,37.728708,-122.4324231,37.7276851
21121,7087,7086,65.0,78.533,-122.4344462,37.728708,-122.4339193,37.7292782
21122,7088,2935,45.0,9.25,-122.434933,37.7281532,-122.4350265,37.7281913
21123,7088,4720,45.0,206.10999999999999,-122.434933,37.7281532,-122.4329355,37.7271838
21124,7088,7087,65.0,75.092,-122.434933,37.7281532,-122.4344462,37.728708
21125,7089,2937,45.0,8.15,-122.4359712,37.7267106,-122.4360495,37.7267498
21126,7089,5727,45.0,202.282,-122.4359712,37.7267106,-122.4340014,37.7257715
21127,7089,2936,65.0,107.84199999999998,-122.4359712,37.7267106,-122.4354527,37.7275866
21128,7090,2938,45.0,12.619,-122.4369668,37.7247792,-122.4370885,37.7248393
21129,7090,3285,45.0,167.28199999999998,-122.4369668,37.7247792,-122.4353287,37.7240156
21130,7090,268,65.0,76.298,-122.4369668,37.7247792,-122.436619,37.7254078
21131,7091,2939,45.0,16.013,-122.4373422,37.7237147,-122.4375239,37.7237056
21132,7091,5465,45.0,26.137,-122.4373422,37.7237147,-122.4370468,37.7237401
21133,7091,7090,65.0,123.978,-122.4373422,37.7237147,-122.4369668,37.7247792
21134,7092,2580,45.0,12.491,-122.4385933,37.7215837,-122.438722,37.7216312
21135,7092,2579,45.0,107.615,-122.4385933,37.7215837,-122.4374884,37.7211681
21136,7092,2960,65.0,169.21699999999998,-122.4385933,37.7215837,-122.437729,37.7229428
21137,7093,2941,45.0,9.404,-122.4412992,37.718592,-122.4413743,37.7186522
21138,7093,6347,45.0,46.814,-122.4412992,37.718592,-122.4409175,37.7182986
21139,7093,7092,65.0,413.764,-122.4412992,37.718592,-122.4385933,37.7215837
21140,7094,2942,45.0,9.274,-122.4434159,37.7169414,-122.4434908,37.7170001
21141,7094,8511,65.0,135.723,-122.4434159,37.7169414,-122.4423132,37.7177951
21142,7095,2943,45.0,9.21,-122.4445415,37.7160567,-122.4446199,37.7161116
21143,7095,5747,45.0,79.552,-122.4445415,37.7160567,-122.443898,37.715554
21144,7095,7094,65.0,139.571,-122.4445415,37.7160567,-122.4434159,37.7169414
21145,7096,2945,45.0,10.222,-122.4458298,37.715264,-122.445908,37.715332
21146,7096,5280,45.0,20.175,-122.4458298,37.715264,-122.445656,37.7151456
21147,7096,2944,65.0,42.911,-122.4458298,37.715264,-122.4454089,37.7154591
21148,7097,1578,45.0,10.242,-122.447235,37.7146289,-122.447321,37.714691
21149,7097,1577,45.0,57.691,-122.447235,37.7146289,-122.446779,37.714256
21150,7097,7096,65.0,142.35600000000002,-122.447235,37.7146289,-122.4458298,37.715264
21151,7098,2946,45.0,10.113,-122.4489197,37.7138621,-122.4489988,37.7139281
21152,7098,5281,45.0,101.684,-122.4489197,37.7138621,-122.448108,37.713211
21153,7098,7097,65.0,170.97,-122.4489197,37.7138621,-122.447235,37.7146289
21154,7099,2119,45.0,9.3,-122.4519206,37.7120433,-122.4519917,37.7121052
21155,7099,2118,45.0,48.599,-122.4519206,37.7120433,-122.451538,37.711728
21156,7099,7098,65.0,334.561,-122.4519206,37.7120433,-122.4489197,37.7138621
21157,7100,4454,45.0,9.351,-122.4416066,37.717291,-122.4416502,37.7172143
21158,7100,8510,65.0,7.987,-122.4416066,37.717291,-122.4416967,37.7172999
21159,7100,6407,45.0,80.955,-122.4416066,37.717291,-122.4409553,37.7178054
21160,7101,4455,45.0,9.656,-122.4410281,37.7164919,-122.4410845,37.7164174
21161,7101,7100,65.0,102.90299999999999,-122.4410281,37.7164919,-122.4416066,37.717291
21162,7101,926,45.0,99.18199999999999,-122.4410281,37.7164919,-122.4404404,37.717253
21163,7102,4456,45.0,7.999,-122.4402532,37.7160702,-122.4402971,37.7160072
21164,7102,7101,65.0,83.82600000000001,-122.4402532,37.7160702,-122.4410281,37.7164919
21165,7102,927,45.0,112.20199999999998,-122.4402532,37.7160702,-122.439659,37.7169604
21166,7103,4457,45.0,8.004,-122.4394403,37.7157062,-122.439485,37.7156435
21167,7103,928,45.0,118.781,-122.4394403,37.7157062,-122.4387764,37.7166364
21168,7103,7102,65.0,82.16499999999999,-122.4394403,37.7157062,-122.4402532,37.7160702
21169,7104,4458,45.0,7.922,-122.4386327,37.7153446,-122.4386775,37.7152828
21170,7104,929,45.0,125.438,-122.4386327,37.7153446,-122.4379244,37.7163237
21171,7104,7103,65.0,81.628,-122.4386327,37.7153446,-122.4394403,37.7157062
21172,7105,4459,45.0,8.023,-122.4378095,37.714976,-122.4378544,37.7149132
21173,7105,930,45.0,132.102,-122.4378095,37.714976,-122.4370711,37.7160105
21174,7105,7104,65.0,83.206,-122.4378095,37.714976,-122.4386327,37.7153446
21175,7106,931,45.0,137.631,-122.4369913,37.7146213,-122.4362182,37.7156974
21176,7106,4460,45.0,9.875,-122.4369913,37.7146213,-122.4370468,37.7145441
21177,7106,7105,65.0,82.089,-122.4369913,37.7146213,-122.4378095,37.714976
21178,7107,4461,45.0,13.082999999999998,-122.4361758,37.7142622,-122.4363064,37.7142073
21179,7107,7106,65.0,82.11200000000001,-122.4361758,37.7142622,-122.4369913,37.7146213
21180,7107,932,45.0,143.70999999999998,-122.4361758,37.7142622,-122.4353654,37.7153844
21181,7108,4462,45.0,9.129,-122.4353606,37.7138848,-122.4354116,37.7138133
21182,7108,933,45.0,151.567,-122.4353606,37.7138848,-122.4345122,37.7150712
21183,7108,7107,65.0,83.094,-122.4353606,37.7138848,-122.4361758,37.7142622
21184,7109,4305,45.0,8.187,-122.4345493,37.7135162,-122.4345804,37.7134468
21185,7109,934,45.0,158.721,-122.4345493,37.7135162,-122.4336611,37.7147587
21186,7109,7108,65.0,82.303,-122.4345493,37.7135162,-122.4353606,37.7138848
21187,7110,4463,45.0,8.401,-122.4337085,37.7131859,-122.4337358,37.7131135
21188,7110,7109,65.0,82.725,-122.4337085,37.7131859,-122.4345493,37.7135162
21189,7110,935,45.0,161.03,-122.4337085,37.7131859,-122.4328199,37.71445
21190,7111,3769,45.0,11.686,-122.3831687,37.7438439,-122.3830875,37.7439271
21191,7111,3768,45.0,689.01,-122.3831687,37.7438439,-122.3768574,37.7402023
21192,7111,4244,45.0,175.499,-122.3831687,37.7438439,-122.3838553,37.7423869
21193,7112,1727,65.0,13.805,-122.3870955,37.7460669,-122.3871089,37.7461906
21194,7112,8185,35.0,90.40599999999999,-122.3870955,37.7460669,-122.386255,37.7455995
21195,7113,8945,45.0,80.46,-122.4746131,37.7580712,-122.4737108,37.75806
21196,7113,1027,45.0,94.256,-122.4746131,37.7580712,-122.4756836,37.758024
21197,7113,4181,45.0,207.872,-122.4746131,37.7580712,-122.4744829,37.7562046
21198,7113,4638,45.0,207.582,-122.4746131,37.7580712,-122.474743,37.7599352
21199,7114,70,45.0,38.815,-122.4261204,37.7339607,-122.426389,37.7336837
21200,7114,5053,45.0,129.66199999999998,-122.4261204,37.7339607,-122.427413,37.7345217
21201,7114,7115,45.0,45.653000000000006,-122.4261204,37.7339607,-122.4258001,37.7342838
21202,7115,8481,45.0,139.665,-122.4258001,37.7342838,-122.4248196,37.7352719
21203,7115,4276,45.0,95.614,-122.4258001,37.7342838,-122.4266448,37.7348252
21204,7115,7114,45.0,45.653000000000006,-122.4258001,37.7342838,-122.4261204,37.7339607
21205,7116,3869,45.0,10.33,-122.4236359,37.7335909,-122.4237526,37.7335803
21206,7116,451,45.0,112.955,-122.4236359,37.7335909,-122.4223887,37.7338243
21207,7116,3873,45.0,106.85499999999999,-122.4236359,37.7335909,-122.4238035,37.7345423
21208,7117,3870,45.0,10.109,-122.4235246,37.7328994,-122.4236386,37.7328877
21209,7117,7116,45.0,77.512,-122.4235246,37.7328994,-122.4236359,37.7335909
21210,7117,452,45.0,133.20700000000002,-122.4235246,37.7328994,-122.4220521,37.7331709
21211,7118,4624,35.0,8.161,-122.4056404,37.7383777,-122.4056471,37.7383045
21212,7118,5586,45.0,115.908,-122.4056404,37.7383777,-122.406887,37.7380391
21213,7118,1522,45.0,88.80799999999999,-122.4056404,37.7383777,-122.4055951,37.739173
21214,7119,6199,45.0,7.422,-122.4050009,37.7385548,-122.4049716,37.7384922
21215,7119,7118,45.0,59.583,-122.4050009,37.7385548,-122.4056404,37.7383777
21216,7120,6139,45.0,9.11,-122.4009305,37.7397013,-122.4008556,37.7396447
21217,7120,7883,45.0,97.128,-122.4009305,37.7397013,-122.4019687,37.7394031
21218,7120,3135,45.0,57.542,-122.4009305,37.7397013,-122.4013041,37.7401249
21219,7121,4474,45.0,8.253,-122.4371102,37.7712694,-122.4370175,37.7712812
21220,7121,1810,45.0,144.392,-122.4371102,37.7712694,-122.438732,37.7710626
21221,7121,1302,45.0,105.363,-122.4371102,37.7712694,-122.4369153,37.7703346
21222,7122,1811,45.0,144.414,-122.4372987,37.7722016,-122.4389208,37.771995
21223,7122,7121,45.0,104.973,-122.4372987,37.7722016,-122.4371102,37.7712694
21224,7123,2918,65.0,8.173,-122.4374868,37.7731321,-122.437395,37.7731438
21225,7123,7122,45.0,104.78,-122.4374868,37.7731321,-122.4372987,37.7722016
21226,7124,1813,65.0,144.336,-122.4376756,37.7740658,-122.4392969,37.7738594
21227,7124,7123,45.0,105.142,-122.4376756,37.7740658,-122.4374868,37.7731321
21228,7125,4284,45.0,8.19,-122.437864,37.7749973,-122.437772,37.775009
21229,7125,1814,45.0,144.296,-122.437864,37.7749973,-122.4394849,37.7747911
21230,7125,7124,45.0,104.895,-122.437864,37.7749973,-122.4376756,37.7740658
21231,7126,5303,45.0,8.235,-122.4380525,37.7759296,-122.43796,37.7759414
21232,7126,7125,45.0,104.98500000000001,-122.4380525,37.7759296,-122.437864,37.7749973
21233,7126,1815,45.0,144.375,-122.4380525,37.7759296,-122.4396744,37.7757238
21234,7127,281,45.0,8.287,-122.4382406,37.7768602,-122.4381475,37.776872
21235,7127,7126,45.0,104.78999999999999,-122.4382406,37.7768602,-122.4380525,37.7759296
21236,7127,282,45.0,144.622,-122.4382406,37.7768602,-122.4398652,37.7766536
21237,7128,2643,45.0,8.457,-122.4386182,37.7787235,-122.4385232,37.7787356
21238,7128,1817,45.0,144.67299999999997,-122.4386182,37.7787235,-122.44024,37.7785165
21239,7128,8571,45.0,104.62700000000001,-122.4386182,37.7787235,-122.4384292,37.7777945
21240,7129,1818,45.0,144.173,-122.438806,37.779656,-122.440426,37.7794519
21241,7129,7128,45.0,104.995,-122.438806,37.779656,-122.4386182,37.7787235
21242,7130,5306,45.0,8.406,-122.4389949,37.7805911,-122.4389004,37.7806028
21243,7130,1819,45.0,144.117,-122.4389949,37.7805911,-122.440613,37.7803808
21244,7130,7129,45.0,105.294,-122.4389949,37.7805911,-122.438806,37.779656
21245,7131,4930,45.0,8.314,-122.439182,37.7815187,-122.4390886,37.7815306
21246,7131,7130,45.0,104.44699999999999,-122.439182,37.7815187,-122.4389949,37.7805911
21247,7131,1820,45.0,144.111,-122.439182,37.7815187,-122.440801,37.7813129
21248,7132,3619,45.0,8.535,-122.4393709,37.7824554,-122.439275,37.7824675
21249,7132,7131,45.0,105.471,-122.4393709,37.7824554,-122.439182,37.7815187
21250,7132,1821,45.0,144.088,-122.4393709,37.7824554,-122.4409921,37.7822637
21251,7133,3238,45.0,7.779,-122.4397437,37.7843191,-122.4396563,37.7843302
21252,7133,1823,45.0,144.494,-122.4397437,37.7843191,-122.4413671,37.784113
21253,7133,1503,45.0,51.903000000000006,-122.4397437,37.7843191,-122.439648,37.7838585
21254,7134,2055,45.0,7.878,-122.4399321,37.7852495,-122.4398436,37.7852608
21255,7134,8776,45.0,144.57999999999998,-122.4399321,37.7852495,-122.4415564,37.7850428
21256,7134,7133,45.0,104.77299999999998,-122.4399321,37.7852495,-122.4397437,37.7843191
21257,7135,3808,45.0,7.975,-122.4401202,37.7861787,-122.4400306,37.7861901
21258,7135,7134,45.0,104.636,-122.4401202,37.7861787,-122.4399321,37.7852495
21259,7136,7137,45.0,8.074,-122.4402181,37.7871213,-122.4403088,37.7871097
21260,7136,8795,45.0,110.26899999999999,-122.4402181,37.7871213,-122.4404641,37.788089
21261,7137,1825,45.0,144.578,-122.4403088,37.7871097,-122.4419331,37.786903
21262,7137,7135,45.0,104.841,-122.4403088,37.7871097,-122.4401202,37.7861787
21263,7138,5239,45.0,14.329,-122.3834666,37.7358899,-122.3834362,37.7357633
21264,7138,9823,45.0,218.38400000000001,-122.3834666,37.7358899,-122.3856649,37.7366263
21265,7138,2469,45.0,73.378,-122.3834666,37.7358899,-122.3836426,37.7365348
21266,7139,1860,45.0,25.552,-122.4070513,37.7200996,-122.4069602,37.7198814
21267,7139,1855,45.0,91.746,-122.4070513,37.7200996,-122.4080427,37.7198431
21268,7140,2989,45.0,139.711,-122.4040817,37.7208764,-122.4045824,37.7220688
21269,7140,1864,45.0,25.635,-122.4040817,37.7208764,-122.4039918,37.7206571
21270,7140,1861,45.0,91.445,-122.4040817,37.7208764,-122.4050688,37.7206182
21271,7141,1863,45.0,25.825,-122.403096,37.7211343,-122.4030038,37.7209138
21272,7141,2988,45.0,139.91,-122.403096,37.7211343,-122.4035955,37.7223289
